program,log_probability
"and(two(circle),one(triangle))",-11.079060882340366
"and(two(circle),one(circle))",-11.079060882340366
"and(two(circle),one(square))",-11.079060882340366
"and(one(high),two(square))",-11.079060882340366
"and(one(high),two(circle))",-11.079060882340366
"and(one(high),two(triangle))",-11.079060882340366
"and(one(high),two(low))",-11.079060882340366
"and(two(square),three(dots))",-11.079060882340366
"and(two(square),three(stripes))",-11.079060882340366
"and(two(square),three(plain))",-11.079060882340366
"and(two(square),three(high))",-11.079060882340366
"and(two(square),three(medium))",-11.079060882340366
"and(two(square),three(low))",-11.079060882340366
"and(two(circle),two(plain))",-11.079060882340366
"and(two(circle),two(stripes))",-11.079060882340366
"and(two(circle),two(dots))",-11.079060882340366
"and(two(triangle),one(square))",-11.079060882340366
"and(two(triangle),two(triangle))",-11.079060882340366
"and(two(triangle),two(circle))",-11.079060882340366
"and(two(triangle),two(square))",-11.079060882340366
"and(two(triangle),one(dots))",-11.079060882340366
"and(two(triangle),one(stripes))",-11.079060882340366
"and(two(triangle),one(plain))",-11.079060882340366
"and(two(triangle),one(high))",-11.079060882340366
"and(two(triangle),one(medium))",-11.079060882340366
"and(two(triangle),one(low))",-11.079060882340366
"and(two(triangle),one(triangle))",-11.079060882340366
"and(two(triangle),one(circle))",-11.079060882340366
"and(one(high),one(high))",-11.079060882340366
"and(two(circle),three(square))",-11.079060882340366
"and(one(high),one(plain))",-11.079060882340366
"and(one(high),one(stripes))",-11.079060882340366
"and(one(high),one(dots))",-11.079060882340366
"and(two(circle),three(dots))",-11.079060882340366
"and(two(circle),three(stripes))",-11.079060882340366
"and(two(circle),three(plain))",-11.079060882340366
"and(two(circle),three(high))",-11.079060882340366
"and(two(circle),three(medium))",-11.079060882340366
"and(two(circle),three(low))",-11.079060882340366
"and(two(circle),three(triangle))",-11.079060882340366
"and(two(circle),three(circle))",-11.079060882340366
"and(one(low),one(circle))",-11.079060882340366
"and(two(triangle),two(medium))",-11.079060882340366
"and(one(triangle),three(low))",-11.079060882340366
"and(one(circle),two(plain))",-11.079060882340366
"and(three(triangle),three(high))",-11.079060882340366
"and(three(triangle),three(plain))",-11.079060882340366
"and(three(triangle),three(stripes))",-11.079060882340366
"and(three(triangle),three(dots))",-11.079060882340366
"and(three(medium),three(dots))",-11.079060882340366
"and(one(square),three(triangle))",-11.079060882340366
"and(one(circle),three(square))",-11.079060882340366
"and(one(square),one(triangle))",-11.079060882340366
"and(one(square),one(low))",-11.079060882340366
"and(one(circle),two(dots))",-11.079060882340366
"and(one(circle),two(stripes))",-11.079060882340366
"and(one(square),three(low))",-11.079060882340366
"and(one(circle),three(stripes))",-11.079060882340366
"and(one(square),one(medium))",-11.079060882340366
"and(one(square),one(stripes))",-11.079060882340366
"and(three(low),one(square))",-11.079060882340366
"and(one(square),one(dots))",-11.079060882340366
"and(one(square),two(high))",-11.079060882340366
"and(one(square),two(medium))",-11.079060882340366
"and(one(square),two(low))",-11.079060882340366
"and(one(square),two(triangle))",-11.079060882340366
"and(one(square),three(high))",-11.079060882340366
"and(one(square),two(square))",-11.079060882340366
"and(one(square),two(circle))",-11.079060882340366
"and(three(triangle),three(medium))",-11.079060882340366
"and(three(triangle),three(low))",-11.079060882340366
"and(three(triangle),three(triangle))",-11.079060882340366
"and(three(triangle),three(circle))",-11.079060882340366
"and(one(circle),three(high))",-11.079060882340366
"and(one(circle),three(medium))",-11.079060882340366
"and(one(circle),three(low))",-11.079060882340366
"and(one(circle),three(triangle))",-11.079060882340366
"and(one(circle),three(circle))",-11.079060882340366
"and(three(triangle),one(circle))",-11.079060882340366
"and(three(triangle),one(triangle))",-11.079060882340366
"and(three(triangle),one(low))",-11.079060882340366
"and(three(triangle),one(medium))",-11.079060882340366
"and(three(triangle),one(high))",-11.079060882340366
"and(three(triangle),one(plain))",-11.079060882340366
"and(three(triangle),one(stripes))",-11.079060882340366
"and(three(triangle),one(dots))",-11.079060882340366
"and(three(triangle),two(square))",-11.079060882340366
"and(three(triangle),two(circle))",-11.079060882340366
"and(three(triangle),two(triangle))",-11.079060882340366
"and(three(triangle),two(low))",-11.079060882340366
"and(three(triangle),two(medium))",-11.079060882340366
"and(three(triangle),two(high))",-11.079060882340366
"and(three(triangle),two(plain))",-11.079060882340366
"and(three(triangle),two(stripes))",-11.079060882340366
"and(three(triangle),two(dots))",-11.079060882340366
"and(three(triangle),three(square))",-11.079060882340366
"and(one(square),three(plain))",-11.079060882340366
"and(one(square),three(stripes))",-11.079060882340366
"and(one(square),three(dots))",-11.079060882340366
"and(one(triangle),three(stripes))",-11.079060882340366
"and(one(triangle),three(high))",-11.079060882340366
"and(one(triangle),three(medium))",-11.079060882340366
"and(one(triangle),three(triangle))",-11.079060882340366
"and(one(triangle),three(circle))",-11.079060882340366
"and(one(triangle),three(square))",-11.079060882340366
"and(one(triangle),two(dots))",-11.079060882340366
"and(one(triangle),two(stripes))",-11.079060882340366
"and(one(triangle),two(plain))",-11.079060882340366
"and(one(triangle),two(high))",-11.079060882340366
"and(one(triangle),two(medium))",-11.079060882340366
"and(one(triangle),two(low))",-11.079060882340366
"and(one(triangle),two(triangle))",-11.079060882340366
"and(one(triangle),two(circle))",-11.079060882340366
"and(one(triangle),two(square))",-11.079060882340366
"and(one(triangle),one(dots))",-11.079060882340366
"and(one(triangle),one(stripes))",-11.079060882340366
"and(one(triangle),one(plain))",-11.079060882340366
"and(one(triangle),one(high))",-11.079060882340366
"and(one(triangle),one(medium))",-11.079060882340366
"and(one(triangle),one(low))",-11.079060882340366
"and(one(triangle),one(triangle))",-11.079060882340366
"and(one(triangle),one(circle))",-11.079060882340366
"and(one(triangle),one(square))",-11.079060882340366
"and(one(triangle),three(plain))",-11.079060882340366
"and(one(triangle),three(dots))",-11.079060882340366
"and(one(square),one(high))",-11.079060882340366
"and(three(low),three(square))",-11.079060882340366
"and(one(circle),two(high))",-11.079060882340366
"and(one(circle),two(medium))",-11.079060882340366
"and(one(circle),two(low))",-11.079060882340366
"and(one(circle),two(triangle))",-11.079060882340366
"and(one(circle),two(circle))",-11.079060882340366
"and(one(circle),two(square))",-11.079060882340366
"and(one(circle),one(dots))",-11.079060882340366
"and(one(circle),one(stripes))",-11.079060882340366
"and(one(circle),one(plain))",-11.079060882340366
"and(one(circle),one(high))",-11.079060882340366
"and(one(circle),one(medium))",-11.079060882340366
"and(one(circle),one(low))",-11.079060882340366
"and(one(circle),one(triangle))",-11.079060882340366
"and(one(circle),one(circle))",-11.079060882340366
"and(one(circle),one(square))",-11.079060882340366
"and(three(low),three(dots))",-11.079060882340366
"and(three(low),three(stripes))",-11.079060882340366
"and(three(low),three(plain))",-11.079060882340366
"and(three(low),three(high))",-11.079060882340366
"and(three(low),three(medium))",-11.079060882340366
"and(three(low),three(low))",-11.079060882340366
"and(three(low),three(triangle))",-11.079060882340366
"and(three(low),three(circle))",-11.079060882340366
"and(one(circle),three(plain))",-11.079060882340366
"and(one(square),three(medium))",-11.079060882340366
"and(three(low),two(plain))",-11.079060882340366
"and(three(low),two(high))",-11.079060882340366
"and(three(low),one(circle))",-11.079060882340366
"and(three(low),one(low))",-11.079060882340366
"and(three(low),one(medium))",-11.079060882340366
"and(three(low),one(high))",-11.079060882340366
"and(three(low),one(plain))",-11.079060882340366
"and(three(low),one(stripes))",-11.079060882340366
"and(three(low),one(dots))",-11.079060882340366
"and(three(low),two(square))",-11.079060882340366
"and(three(low),two(circle))",-11.079060882340366
"and(three(low),two(triangle))",-11.079060882340366
"and(three(low),two(low))",-11.079060882340366
"and(three(low),two(medium))",-11.079060882340366
"and(three(low),two(stripes))",-11.079060882340366
"and(three(medium),two(square))",-11.079060882340366
"and(three(low),two(dots))",-11.079060882340366
"and(three(medium),three(plain))",-11.079060882340366
"and(three(medium),three(high))",-11.079060882340366
"and(one(square),three(circle))",-11.079060882340366
"and(three(medium),two(circle))",-11.079060882340366
"and(one(square),two(dots))",-11.079060882340366
"and(one(square),two(stripes))",-11.079060882340366
"and(one(square),two(plain))",-11.079060882340366
"and(three(medium),two(triangle))",-11.079060882340366
"and(three(medium),two(low))",-11.079060882340366
"and(three(medium),two(medium))",-11.079060882340366
"and(three(medium),two(high))",-11.079060882340366
"and(three(medium),three(stripes))",-11.079060882340366
"and(three(low),one(triangle))",-11.079060882340366
"and(three(medium),one(dots))",-11.079060882340366
"and(three(medium),two(plain))",-11.079060882340366
"and(three(medium),three(medium))",-11.079060882340366
"and(three(medium),three(square))",-11.079060882340366
"and(three(medium),two(dots))",-11.079060882340366
"and(three(medium),two(stripes))",-11.079060882340366
"and(one(square),three(square))",-11.079060882340366
"and(three(medium),one(square))",-11.079060882340366
"and(three(medium),one(circle))",-11.079060882340366
"and(three(medium),one(triangle))",-11.079060882340366
"and(three(medium),one(low))",-11.079060882340366
"and(three(medium),one(stripes))",-11.079060882340366
"and(three(medium),one(high))",-11.079060882340366
"and(one(circle),three(dots))",-11.079060882340366
"and(three(medium),one(medium))",-11.079060882340366
"and(three(triangle),one(square))",-11.079060882340366
"and(three(medium),three(triangle))",-11.079060882340366
"and(three(medium),one(plain))",-11.079060882340366
"and(three(medium),three(circle))",-11.079060882340366
"and(one(square),one(plain))",-11.079060882340366
"and(three(medium),three(low))",-11.079060882340366
"and(two(stripes,(0,1)),two(1,same))",-11.772208062900313
"and(three(3,unique),one(triangle,(1)))",-11.772208062900313
"and(three(3,unique),one(triangle,(0)))",-11.772208062900313
"and(three(3,unique),one(circle,(2)))",-11.772208062900313
"and(three(3,unique),one(circle,(1)))",-11.772208062900313
"and(three(3,unique),one(circle,(0)))",-11.772208062900313
"and(two(triangle,(1,2)),two(1,unique))",-11.772208062900313
"and(three(3,unique),one(triangle,(2)))",-11.772208062900313
"and(two(stripes,(0,1)),two(1,unique))",-11.772208062900313
"and(three(3,unique),one(low,(0)))",-11.772208062900313
"and(three(3,unique),one(square,(2)))",-11.772208062900313
"and(three(3,unique),one(square,(1)))",-11.772208062900313
"and(three(3,unique),one(square,(0)))",-11.772208062900313
"and(two(circle,(0,1)),two(same,(1,2)))",-11.772208062900313
"and(two(triangle,(1,2)),two(1,same))",-11.772208062900313
"and(one(high,(1)),two(unique,(0,2)))",-11.772208062900313
"and(one(medium,(1)),two(2,same))",-11.772208062900313
"and(one(medium,(1)),two(1,unique))",-11.772208062900313
"and(one(dots,(0)),two(2,same))",-11.772208062900313
"and(one(dots,(0)),two(1,unique))",-11.772208062900313
"and(one(dots,(0)),two(1,same))",-11.772208062900313
"and(two(triangle,(1,2)),three(2,same))",-11.772208062900313
"and(two(triangle,(1,2)),three(1,unique))",-11.772208062900313
"and(two(triangle,(1,2)),three(1,same))",-11.772208062900313
"and(two(triangle,(1,2)),two(3,unique))",-11.772208062900313
"and(two(triangle,(1,2)),two(3,same))",-11.772208062900313
"and(two(triangle,(1,2)),two(2,unique))",-11.772208062900313
"and(two(triangle,(1,2)),two(2,same))",-11.772208062900313
"and(two(triangle,(1,2)),two(unique,(0,2)))",-11.772208062900313
"and(two(triangle,(1,2)),two(unique,(1,2)))",-11.772208062900313
"and(two(circle,(0,1)),two(unique,(1,2)))",-11.772208062900313
"and(one(medium,(0)),two(unique,(1,2)))",-11.772208062900313
"and(one(medium,(0)),two(unique,(0,2)))",-11.772208062900313
"and(one(medium,(0)),two(unique,(0,1)))",-11.772208062900313
"and(one(medium,(0)),two(same,(1,2)))",-11.772208062900313
"and(one(medium,(0)),two(same,(0,2)))",-11.772208062900313
"and(three(3,unique),one(low,(2)))",-11.772208062900313
"and(one(medium,(0)),two(same,(0,1)))",-11.772208062900313
"and(two(circle,(0,1)),two(unique,(0,2)))",-11.772208062900313
"and(two(circle,(0,1)),two(unique,(0,1)))",-11.772208062900313
"and(one(medium,(1)),two(1,same))",-11.772208062900313
"and(three(3,unique),one(low,(1)))",-11.772208062900313
"and(three(3,unique),one(dots,(1)))",-11.772208062900313
"and(two(stripes,(0,1)),two(2,same))",-11.772208062900313
"and(three(2,unique),two(low,(1,2)))",-11.772208062900313
"and(three(2,unique),two(stripes,(0,1)))",-11.772208062900313
"and(three(2,unique),two(plain,(1,2)))",-11.772208062900313
"and(three(2,unique),two(plain,(0,2)))",-11.772208062900313
"and(three(2,unique),two(plain,(0,1)))",-11.772208062900313
"and(three(2,unique),two(high,(1,2)))",-11.772208062900313
"and(three(2,unique),two(high,(0,2)))",-11.772208062900313
"and(three(2,unique),two(high,(0,1)))",-11.772208062900313
"and(three(2,unique),two(medium,(1,2)))",-11.772208062900313
"and(three(2,unique),two(medium,(0,2)))",-11.772208062900313
"and(three(2,unique),two(medium,(0,1)))",-11.772208062900313
"and(three(2,unique),two(low,(0,2)))",-11.772208062900313
"and(three(3,unique),one(medium,(0)))",-11.772208062900313
"and(three(2,unique),two(low,(0,1)))",-11.772208062900313
"and(three(2,unique),two(triangle,(1,2)))",-11.772208062900313
"and(three(2,unique),two(triangle,(0,2)))",-11.772208062900313
